Structure Number,Structure Name,Asset Class,Structure Type,Inventory Date,Road No.,km,Municipality,Maintenance Region,Magisterial District,Analysis Date,Inspection Item,Activity,Position,Qty Budget,Unit Cost,Unit,Cost,U,Adj. U,RMax2,B/C,WorkYear
B2587,24 RIVERS AT HALFMANSHOF NO 4,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,20. Decks and Slabs," 1235. Seal, repair cracks > 0,3 mm  (m)",S1,21.00,2580.00,m,54180.00,2,4,1,2.00,3
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,14. Piers & Columns, 1104. Repair spalled concrete  (m3),P1,0.50,390.00,m3,195.00,2,4,1,513.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,14. Piers & Columns, 1104. Repair spalled concrete  (m3),P14,13.00,390.00,m3,5070.00,2,4,1,20.00,2
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1310. Replace pipe rails  (m),S15,5.00,770.00,m,3850.00,1,1,9,234.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1310. Replace pipe rails  (m),S1,10.00,770.00,m,7700.00,1,1,9,117.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S7,1.00,10300.00,m3,10300.00,4,4,9,87.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S6,4.00,10300.00,m3,41200.00,4,4,9,22.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S5,3.00,10300.00,m3,30900.00,4,4,9,29.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S4,6.00,10300.00,m3,61800.00,4,4,9,15.00,2
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S2,3.00,10300.00,m3,30900.00,4,4,9,29.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S1,3.00,10300.00,m3,30900.00,4,4,9,29.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,10. Kerbs / Sidewalks, 1298. Replace kerb channels  (m),S2,8.00,660.00,m,5280.00,2,4,1,19.00,2
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,08. Surfacing, 1287. Resurface/patch approach  (m2),WA,3.00,770.00,m2,2310.00,1,1,1,43.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,07. Wing/ Retaining Walls," 1107. Seal, repair cracks > 0.3mm  (m)",EA,2.00,2580.00,m,5160.00,2,4,1,19.00,2
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,06. Abutments, 1104. Repair spalled concrete  (m3),BA,1.00,390.00,m3,390.00,2,4,1,256.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,07. Wing/ Retaining Walls, 1104. Repair spalled concrete  (m3),WA,0.50,390.00,m3,195.00,2,4,1,513.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,14. Piers & Columns, 1104. Repair spalled concrete  (m3),P2,0.50,390.00,m3,195.00,2,4,1,513.00,1
B2588,24 RIVERS AT HALFMANSHOF NO 3,Bridge,Bridge,11/12/2001,DR01167,,,,,6/30/2022,11. Parapet, 1303. Reconstruct concrete posts  (m3),S3,2.00,10300.00,m3,20600.00,4,4,9,44.00,1
B2592,BRIDGE OVER ESSENBOSCH RIVER,Bridge,Bridge,11/20/2019,TR02303+,40.94,Bergrivier,Ceres,West Coast,6/30/2022,06. Abutments, 120. Seal cracks,U2,1.00,790.00,m,790.00,2,4,1,127.00,1
B2592,BRIDGE OVER ESSENBOSCH RIVER,Bridge,Bridge,11/20/2019,TR02303+,40.94,Bergrivier,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,S2,1.00,3280.00,No,3280.00,2,4,4,122.00,1
B2593,BRIDGE OVER KROM RIVER,Bridge,Bridge,11/20/2019,TR02303+,52.28,Bergrivier,Ceres,West Coast,6/30/2022,13. Pier Foundations, 118. Repair spall (including honeycombing),P1,50.00,790.00,L,39500.00,2,4,4,10.00,2
B2593,BRIDGE OVER KROM RIVER,Bridge,Bridge,11/20/2019,TR02303+,52.28,Bergrivier,Ceres,West Coast,6/30/2022,13. Pier Foundations, 118. Repair spall (including honeycombing),P5,50.00,790.00,L,39500.00,2,4,4,10.00,2
B2593,BRIDGE OVER KROM RIVER,Bridge,Bridge,11/20/2019,TR02303+,52.28,Bergrivier,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,S4,1.00,3280.00,No,3280.00,2,4,1,30.00,1
B2593,BRIDGE OVER KROM RIVER,Bridge,Bridge,11/20/2019,TR02303+,52.28,Bergrivier,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,S3,1.00,3280.00,No,3280.00,2,4,1,30.00,1
B2593,BRIDGE OVER KROM RIVER,Bridge,Bridge,11/20/2019,TR02303+,52.28,Bergrivier,Ceres,West Coast,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,S5,1.00,3280.00,No,3280.00,2,4,1,30.00,1
B2596,BRIDGE OVER RIEBEEK AT DOORNKUIL,Bridge,Bridge,11/6/2019,TR02501,39.85,Swartland,Ceres,West Coast,6/30/2022,20. Decks and Slabs, 551. Paint steelwork,S2,10.00,790.00,m2,0.00,0,0,1,9999999.00,1
B2596,BRIDGE OVER RIEBEEK AT DOORNKUIL,Bridge,Bridge,11/6/2019,TR02501,39.85,Swartland,Ceres,West Coast,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),U2,10.00,790.00,L,7900.00,3,4,4,51.00,1
B2596,BRIDGE OVER RIEBEEK AT DOORNKUIL,Bridge,Bridge,11/6/2019,TR02501,39.85,Swartland,Ceres,West Coast,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U1,4.00,790.00,m,3160.00,3,4,1,32.00,1
B2596,BRIDGE OVER RIEBEEK AT DOORNKUIL,Bridge,Bridge,11/6/2019,TR02501,39.85,Swartland,Ceres,West Coast,6/30/2022,08. Surfacing, 502. Resurface or patch,U1,60.00,790.00,m2,47400.00,4,4,4,8.00,3
B2596,BRIDGE OVER RIEBEEK AT DOORNKUIL,Bridge,Bridge,11/6/2019,TR02501,39.85,Swartland,Ceres,West Coast,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),U1,30.00,790.00,L,23700.00,3,4,4,17.00,2
B2603,BOSKLOOF RIVER,Bridge,Bridge - Arch,11/13/2019,TR02701,46.09,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 118. Repair spall (including honeycombing),S1,615.00,790.00,L,485850.00,3,4,16,3.00,3
B2603,BOSKLOOF RIVER,Bridge,Bridge - Arch,11/13/2019,TR02701,46.09,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),U2,120.00,790.00,L,94800.00,3,4,0,0.00,3
B2603,BOSKLOOF RIVER,Bridge,Bridge - Arch,11/13/2019,TR02701,46.09,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S1,2.00,790.00,L,1580.00,3,4,1,63.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S3,250.00,790.00,L,197500.00,2,4,4,2.00,3
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,19. Transverse Members, 118. Repair spall (including honeycombing),S4,20.00,790.00,L,15800.00,2,4,9,57.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,20. Decks and Slabs, 953. Ad-hoc item (describe under Remarks),S3,1.00,1140.00,No,1140.00,2,4,1,88.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,19. Transverse Members, 118. Repair spall (including honeycombing),S1,350.00,790.00,L,276500.00,3,4,9,3.00,3
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S5,250.00,790.00,L,197500.00,3,4,4,2.00,3
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S5,10.00,790.00,L,7900.00,3,4,4,51.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),AS,25.00,790.00,L,19750.00,3,4,4,20.00,2
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),AS,10.00,790.00,L,7900.00,3,4,4,51.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),AS,20.00,790.00,L,15800.00,3,4,4,25.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),AS,1.00,790.00,L,790.00,3,4,4,506.00,1
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),AS,50.00,790.00,L,39500.00,3,4,4,10.00,2
B2604,STEENBRAS RIVER (BENNING BRIDGE),Bridge,Bridge - Arch,11/13/2019,TR02701,53.10,City of Cape Town (LMB),Paarl,City of Cape Town (DMC),6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S1,50.00,790.00,L,39500.00,3,4,4,10.00,2
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,11. Parapet, 1302. Reconstruct end blocks  (m3),BA,6.00,10300.00,m3,61800.00,2,4,1,2.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs, 1101. Apply protective coating  (m2),S1,50.00,115850.00,m2,5792500.00,2,4,1,0.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs," 1235. Seal, repair cracks > 0,3 mm  (m)",S1,10.00,2580.00,m,25800.00,2,4,1,4.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs, 1106. Repair inadequate cover  (m2),S1,10.00,7730.00,m2,77300.00,2,4,1,1.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,11. Parapet, 1308. Repair spalled/damaged concrete  (m3),S1,0.10,193090.00,m3,19309.00,2,4,1,5.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,08. Surfacing, 1287. Resurface/patch approach  (m2),BA,30.00,770.00,m2,23100.00,1,1,4,17.00,2
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls," 1107. Seal, repair cracks > 0.3mm  (m)",WA,5.00,2580.00,m,12900.00,2,4,1,8.00,3
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls, 1106. Repair inadequate cover  (m2),EA,1.00,7730.00,m2,7730.00,2,4,1,13.00,2
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,06. Abutments, 1103. Repair concrete surface erosion  (m2),BA,20.00,140.00,m2,2800.00,2,4,1,36.00,1
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,03. Waterway, 1267. Repair scour/erosion damage  (m3),S1,20.00,1290.00,m3,25800.00,2,4,4,16.00,2
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,02. Guardrail, 1285. Apply corrosion protection  (m),EA,10.00,260.00,m,2600.00,1,1,1,38.00,1
B2609,VOGELGAT RIVER,Bridge,Bridge,11/29/2002,TR02802,8.21,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs, 1104. Repair spalled concrete  (m3),S1,0.10,390.00,m3,39.00,2,4,1,2564.00,1
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs, 1236. Repair collision damage  (m3),S3,0.30,128720.00,m3,38616.00,2,4,1,3.00,3
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls, 1104. Repair spalled concrete  (m3),BA,0.40,390.00,m3,156.00,2,4,4,2564.00,1
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls," 1107. Seal, repair cracks > 0.3mm  (m)",NA,5.00,2580.00,m,12900.00,2,4,4,31.00,1
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,11. Parapet, 1308. Repair spalled/damaged concrete  (m3),AS,0.30,193090.00,m3,57927.00,2,4,4,7.00,3
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,17. Expansion Joints, 1220. Replace sealant  (m),AL,40.00,770.00,m,30800.00,2,4,1,3.00,3
B2610,KLEIN RIVER,Bridge,Bridge,10/10/2002,TR02802,22.93,Overstrand,Paarl,Overberg,6/30/2022,20. Decks and Slabs, 1105. Repair honeycombed concrete  (m3),S1,0.10,3870.00,m3,387.00,2,4,1,258.00,1
B2618,BRIDGE OVER KARS RIVER,Bridge,Bridge,12/6/2019,TR02902+,8.68,Cape Agulhas,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls, 101. Apply protective coating,BU,30.00,510.00,m2,15300.00,2,4,1,7.00,3
B2618,BRIDGE OVER KARS RIVER,Bridge,Bridge,12/6/2019,TR02902+,8.68,Cape Agulhas,Paarl,Overberg,6/30/2022,21. Miscellaneous Items, 620. Install structure number plate,BU,2.00,5700.00,No,11400.00,3,4,4,35.00,1
B2618,BRIDGE OVER KARS RIVER,Bridge,Bridge,12/6/2019,TR02902+,8.68,Cape Agulhas,Paarl,Overberg,6/30/2022,03. Waterway, 207. Clear debris,S4,5.00,790.00,m3,3950.00,3,4,1,25.00,1
B2618,BRIDGE OVER KARS RIVER,Bridge,Bridge,12/6/2019,TR02902+,8.68,Cape Agulhas,Paarl,Overberg,6/30/2022,06. Abutments, 101. Apply protective coating,BU,30.00,510.00,m2,15300.00,2,4,1,7.00,3
B2619,ROAD OVER RAIL AT DE VLEI ,Bridge,Bridge,11/20/2019,TR03001+,1.53,Theewaterskloof,Paarl,Overberg,6/30/2022,02. Guardrail, 467. Replace posts (steel or timber),U2,1.00,670.00,No,670.00,4,4,9,1343.00,1
B2619,ROAD OVER RAIL AT DE VLEI ,Bridge,Bridge,11/20/2019,TR03001+,1.53,Theewaterskloof,Paarl,Overberg,6/30/2022,03. Waterway, 953. Ad-hoc item (describe under Remarks),S1,2.00,1140.00,No,2280.00,1,1,4,175.00,1
B2619,ROAD OVER RAIL AT DE VLEI ,Bridge,Bridge,11/20/2019,TR03001+,1.53,Theewaterskloof,Paarl,Overberg,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,BU,16.00,360.00,m,5760.00,1,1,1,17.00,2
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls, 101. Apply protective coating,BU,300.00,510.00,m2,153000.00,2,4,4,3.00,3
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,17. Expansion Joints, 315. Replace glands of claw joint,BU,30.00,2430.00,m,72900.00,2,4,4,5.00,3
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,11. Parapet, 101. Apply protective coating,S1,60.00,510.00,m2,30600.00,2,4,4,13.00,2
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U1,3.00,790.00,m,2370.00,2,4,4,169.00,1
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,06. Abutments, 101. Apply protective coating,BU,6.00,510.00,m2,3060.00,2,4,1,33.00,1
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,02. Guardrail," 463. Repair guardrail (realign, bolt replacement, etc)",BU,5.00,670.00,m,3350.00,1,1,4,119.00,1
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,02. Guardrail, 451. Attach guardrail to endblock,BU,4.00,3280.00,No,13120.00,1,1,4,30.00,1
B2620,THEEWATERSKLOOF DAM SPILLWAY,Bridge,Bridge,11/20/2019,TR03001+,22.39,Theewaterskloof,Paarl,Overberg,6/30/2022,08. Surfacing, 209. Clear siltation,"BU,S1",2.00,670.00,m3,1340.00,1,1,1,75.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),AS,40.00,790.00,L,31600.00,2,4,9,28.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,06. Abutments, 120. Seal cracks,BU,5.00,790.00,m,3950.00,2,4,9,228.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,09. Superstructure Drainage, 353. Extend scupper below deck soffit,AS,8.00,3280.00,No,26240.00,2,4,4,15.00,2
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,11. Parapet, 104. Concrete (reinforced),S2,0.50,12990.00,m3,6495.00,3,4,9,139.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,U2,3.00,790.00,m,2370.00,3,4,4,169.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,04. Approach Embankment Protection Works, 158. Rock backfill,U1,15.00,2930.00,m3,43950.00,2,4,4,9.00,3
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,40.00,1010.00,m,40400.00,4,4,16,40.00,1
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,17. Expansion Joints, 306. New asphalt plug joint,"BU,P1",21.30,6540.00,m,139302.00,2,4,4,3.00,3
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,11. Parapet, 702. Traffic accommodation-Low (< 10 000 vpd),AS,1.00,146090.00,LS,146090.00,3,4,9,6.00,3
B2623A,BRIDGE OVER KLIPRIVIER (STETTYN),Bridge,Bridge,11/1/2019,TR03002+,16.03,Breede Vallei,Cape Winelands,Cape Winelands,6/30/2022,12. Pier Protection Works, 158. Rock backfill,P1,40.00,2930.00,m3,117200.00,2,4,4,3.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,07. Wing/ Retaining Walls, 120. Seal cracks,BU,30.00,790.00,m,23700.00,2,4,9,38.00,1
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,18. Longitudinal Members, 118. Repair spall (including honeycombing),S2-S4,200.00,790.00,L,158000.00,2,4,4,3.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,17. Expansion Joints, 313. Repair concrete nosing,"BU,AP",40.00,3280.00,m,131200.00,3,4,4,3.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,14. Piers & Columns, 118. Repair spall (including honeycombing),AP,1000.00,790.00,L,790000.00,2,4,4,1.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BU,AP",40.00,1290.00,m,51600.00,3,4,4,8.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,21. Miscellaneous Items, 953. Ad-hoc item (describe under Remarks),AS,1.00,1140.00,No,1140.00,2,4,4,351.00,1
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,08. Surfacing, 502. Resurface or patch,AS,500.00,790.00,m2,395000.00,3,4,4,1.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,06. Abutments, 118. Repair spall (including honeycombing),BU,200.00,790.00,L,158000.00,2,4,4,3.00,3
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,02. Guardrail," 463. Repair guardrail (realign, bolt replacement, etc)",BU,100.00,670.00,m,67000.00,3,4,9,13.00,2
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,10.00,360.00,No,3600.00,1,1,4,111.00,1
B2642,KINGNA RIVER NO1 AT COGMANSKLOOF,Bridge,Bridge,11/29/2019,TR03102,22.20,Langeberg,Paarl,Cape Winelands,6/30/2022,11. Parapet, 457. New traffic barrier (Concrete F-Shape/NJ),AS,100.00,12220.00,m,1222000.00,4,4,9,1.00,3
B2643,KINGNA RIVER NO 2 AT COGMANSKLOOF,Bridge,Bridge,10/31/2019,TR03102,23.52,Langeberg,Paarl,Cape Winelands,6/30/2022,17. Expansion Joints, 203. Clean joint of loose material,"BU,AP",25.00,360.00,m,9000.00,3,4,9,100.00,1
B2643,KINGNA RIVER NO 2 AT COGMANSKLOOF,Bridge,Bridge,10/31/2019,TR03102,23.52,Langeberg,Paarl,Cape Winelands,6/30/2022,17. Expansion Joints, 301. Install silicon/bituminous seal,"BU,AP",25.00,1290.00,m,32250.00,3,4,9,28.00,1
B2643,KINGNA RIVER NO 2 AT COGMANSKLOOF,Bridge,Bridge,10/31/2019,TR03102,23.52,Langeberg,Paarl,Cape Winelands,6/30/2022,11. Parapet, 118. Repair spall (including honeycombing),AS,300.00,790.00,L,237000.00,2,4,1,0.00,3
B2643,KINGNA RIVER NO 2 AT COGMANSKLOOF,Bridge,Bridge,10/31/2019,TR03102,23.52,Langeberg,Paarl,Cape Winelands,6/30/2022,09. Superstructure Drainage, 208. Clear scuppers,AS,20.00,360.00,No,7200.00,1,1,4,56.00,1
B2643,KINGNA RIVER NO 2 AT COGMANSKLOOF,Bridge,Bridge,10/31/2019,TR03102,23.52,Langeberg,Paarl,Cape Winelands,6/30/2022,02. Guardrail, 455. New guardrail (single and double),BU,100.00,1010.00,m,101000.00,2,4,16,16.00,2
